order_number,product_key,customer_id,shipping_date,due_date,sales,quantity,price,order_month,order_year,lead_time,shipping_delay,shipped_on_time
SO71330,295,17218,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71330,166,17218,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71331,134,18332,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71331,277,18332,2013-11-29,2013-12-04,54,1,54,11,2013,7,7,False
SO71332,133,17926,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71332,105,17926,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71332,168,17926,2013-11-29,2013-12-04,8,1,8,11,2013,7,7,False
SO71333,295,15724,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71333,104,15724,2013-11-29,2013-12-04,10,1,10,11,2013,7,7,False
SO71334,157,26121,2013-11-29,2013-12-04,1215,1,1215,11,2013,7,7,False
SO71334,105,26121,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71334,295,26121,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71335,129,23840,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71336,126,23841,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71336,290,23841,2013-11-29,2013-12-04,4,1,4,11,2013,7,7,False
SO71336,285,23841,2013-11-29,2013-12-04,21,1,21,11,2013,7,7,False
SO71336,245,23841,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71336,249,23841,2013-11-29,2013-12-04,50,1,50,11,2013,7,7,False
SO71336,166,23841,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71337,128,23493,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71337,279,23493,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71338,133,21723,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71338,245,21723,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71338,248,21723,2013-11-29,2013-12-04,50,1,50,11,2013,7,7,False
SO71339,131,21428,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71339,245,21428,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71340,134,21785,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71340,244,21785,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71341,134,21644,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71341,286,21644,2013-11-29,2013-12-04,25,1,25,11,2013,7,7,False
SO71342,246,18638,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71342,234,18638,2013-11-29,2013-12-04,24,1,24,11,2013,7,7,False
SO71343,290,18565,2013-11-29,2013-12-04,4,1,4,11,2013,7,7,False
SO71343,286,18565,2013-11-29,2013-12-04,25,1,25,11,2013,7,7,False
SO71343,244,18565,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71343,233,18565,2013-11-29,2013-12-04,24,1,24,11,2013,7,7,False
SO71344,133,25511,2013-11-29,2013-12-04,1120,1,1120,11,2013,7,7,False
SO71344,105,25511,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71344,295,25511,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71345,127,13769,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71345,280,13769,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71346,129,11425,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71346,166,11425,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71346,285,11425,2013-11-29,2013-12-04,21,1,21,11,2013,7,7,False
SO71347,275,19283,2013-11-29,2013-12-04,54,1,54,11,2013,7,7,False
SO71347,166,19283,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71348,105,11912,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71348,295,11912,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71348,259,11912,2013-11-29,2013-12-04,2,1,2,11,2013,7,7,False
SO71349,129,25940,2013-11-29,2013-12-04,540,1,540,11,2013,7,7,False
SO71349,105,25940,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71349,295,25940,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71349,234,25940,2013-11-29,2013-12-04,24,1,24,11,2013,7,7,False
SO71350,295,13619,2013-11-29,2013-12-04,5,1,5,11,2013,7,7,False
SO71350,105,13619,2013-11-29,2013-12-04,9,1,9,11,2013,7,7,False
SO71350,246,13619,2013-11-29,2013-12-04,35,1,35,11,2013,7,7,False
SO71351,168,11277,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71352,250,11803,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71352,234,11803,2013-11-30,2013-12-05,24,1,24,11,2013,7,7,False
SO71353,283,17311,2013-11-30,2013-12-05,30,1,30,11,2013,7,7,False
SO71353,289,17311,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71353,244,17311,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71354,291,27972,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71354,247,27972,2013-11-30,2013-12-05,55,1,55,11,2013,7,7,False
SO71354,168,27972,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71355,291,27588,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71355,259,27588,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71355,168,27588,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71356,295,15605,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71356,104,15605,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71357,249,15123,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71358,249,11119,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71359,290,13617,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71359,248,13617,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71360,293,27728,2013-11-30,2013-12-05,64,1,64,11,2013,7,7,False
SO71360,290,27728,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71361,259,18734,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71362,166,11921,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71363,295,19807,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71363,105,19807,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71364,119,16461,2013-11-30,2013-12-05,769,1,769,11,2013,7,7,False
SO71364,249,16461,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71364,233,16461,2013-11-30,2013-12-05,24,1,24,11,2013,7,7,False
SO71365,119,14822,2013-11-30,2013-12-05,769,1,769,11,2013,7,7,False
SO71365,249,14822,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71366,104,12804,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71366,295,12804,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71366,245,12804,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71367,104,12813,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71367,295,12813,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71367,168,12813,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71368,276,11710,2013-11-30,2013-12-05,54,1,54,11,2013,7,7,False
SO71368,166,11710,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71369,285,27397,2013-11-30,2013-12-05,21,1,21,11,2013,7,7,False
SO71369,290,27397,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71369,168,27397,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71370,290,28075,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71370,285,28075,2013-11-30,2013-12-05,21,1,21,11,2013,7,7,False
SO71370,247,28075,2013-11-30,2013-12-05,55,1,55,11,2013,7,7,False
SO71370,168,28075,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71371,283,23212,2013-11-30,2013-12-05,30,1,30,11,2013,7,7,False
SO71372,104,21933,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71372,295,21933,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71372,245,21933,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71373,283,19411,2013-11-30,2013-12-05,30,1,30,11,2013,7,7,False
SO71374,104,20531,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71374,295,20531,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71374,249,20531,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71375,295,18115,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71375,166,18115,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71376,295,17452,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71377,295,11276,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71378,295,11287,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71378,247,11287,2013-11-30,2013-12-05,55,1,55,11,2013,7,7,False
SO71379,166,16651,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71379,295,16651,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71380,295,17517,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71380,244,17517,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71381,289,15978,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71381,259,15978,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71382,289,15962,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71382,174,15962,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71382,245,15962,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71383,289,21490,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71383,259,21490,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71384,289,20756,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71384,259,20756,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71385,289,20783,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71385,244,20783,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71386,174,13317,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71386,246,13317,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71387,289,22799,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71387,283,22799,2013-11-30,2013-12-05,30,1,30,11,2013,7,7,False
SO71388,289,17801,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71388,283,17801,2013-11-30,2013-12-05,30,1,30,11,2013,7,7,False
SO71388,174,17801,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71388,104,17801,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71388,295,17801,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71388,275,17801,2013-11-30,2013-12-05,54,1,54,11,2013,7,7,False
SO71389,295,21076,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71390,290,19468,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71390,259,19468,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71391,290,22699,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71391,281,22699,2013-11-30,2013-12-05,159,1,159,11,2013,7,7,False
SO71392,295,24152,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71393,285,28561,2013-11-30,2013-12-05,21,1,21,11,2013,7,7,False
SO71393,259,28561,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71394,291,16187,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71395,288,26907,2013-11-30,2013-12-05,29,1,29,11,2013,7,7,False
SO71395,291,26907,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71395,249,26907,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71395,233,26907,2013-11-30,2013-12-05,24,1,24,11,2013,7,7,False
SO71396,291,14547,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71396,288,14547,2013-11-30,2013-12-05,29,1,29,11,2013,7,7,False
SO71396,245,14547,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71397,291,16460,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71397,245,16460,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71398,291,17814,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71398,105,17814,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71398,295,17814,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71398,244,17814,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71398,251,17814,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71399,289,12148,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71399,284,12148,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71399,245,12148,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71400,284,11254,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71400,289,11254,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71400,174,11254,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71400,104,11254,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71400,295,11254,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71400,292,11254,2013-11-30,2013-12-05,64,1,64,11,2013,7,7,False
SO71401,174,19646,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71401,292,19646,2013-11-30,2013-12-05,64,1,64,11,2013,7,7,False
SO71402,174,12968,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71403,248,12652,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71404,251,12470,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71405,115,16121,2013-11-30,2013-12-05,565,1,565,11,2013,7,7,False
SO71405,282,16121,2013-11-30,2013-12-05,25,1,25,11,2013,7,7,False
SO71405,234,16121,2013-11-30,2013-12-05,24,1,24,11,2013,7,7,False
SO71406,104,17592,2013-11-30,2013-12-05,10,1,10,11,2013,7,7,False
SO71406,295,17592,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71407,174,17475,2013-11-30,2013-12-05,22,1,22,11,2013,7,7,False
SO71407,275,17475,2013-11-30,2013-12-05,54,1,54,11,2013,7,7,False
SO71409,284,17417,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71410,284,16983,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71410,259,16983,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71412,284,13357,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71412,289,13357,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71412,259,13357,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71413,288,11609,2013-11-30,2013-12-05,29,1,29,11,2013,7,7,False
SO71413,291,11609,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71413,245,11609,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71414,286,22907,2013-11-30,2013-12-05,25,1,25,11,2013,7,7,False
SO71415,244,15648,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71416,105,13103,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71416,295,13103,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71418,114,12586,2013-11-30,2013-12-05,565,1,565,11,2013,7,7,False
SO71419,118,15213,2013-11-30,2013-12-05,769,1,769,11,2013,7,7,False
SO71420,105,17861,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71420,295,17861,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71420,246,17861,2013-11-30,2013-12-05,35,1,35,11,2013,7,7,False
SO71421,131,25446,2013-11-30,2013-12-05,1120,1,1120,11,2013,7,7,False
SO71421,290,25446,2013-11-30,2013-12-05,4,1,4,11,2013,7,7,False
SO71421,286,25446,2013-11-30,2013-12-05,25,1,25,11,2013,7,7,False
SO71421,259,25446,2013-11-30,2013-12-05,2,1,2,11,2013,7,7,False
SO71422,132,28568,2013-11-30,2013-12-05,1120,1,1120,11,2013,7,7,False
SO71422,286,28568,2013-11-30,2013-12-05,25,1,25,11,2013,7,7,False
SO71423,105,13126,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71423,168,13126,2013-11-30,2013-12-05,8,1,8,11,2013,7,7,False
SO71424,166,13131,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71425,129,29311,2013-11-30,2013-12-05,540,1,540,11,2013,7,7,False
SO71425,105,29311,2013-11-30,2013-12-05,9,1,9,11,2013,7,7,False
SO71425,295,29311,2013-11-30,2013-12-05,5,1,5,11,2013,7,7,False
SO71425,249,29311,2013-11-30,2013-12-05,50,1,50,11,2013,7,7,False
SO71426,251,22611,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71426,234,22611,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71427,249,26354,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71428,282,11758,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71428,259,11758,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71429,289,15034,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71429,283,15034,2013-12-01,2013-12-06,30,1,30,11,2013,7,7,False
SO71429,244,15034,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71429,233,15034,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71430,166,18793,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71430,285,18793,2013-12-01,2013-12-06,21,1,21,11,2013,7,7,False
SO71431,291,28219,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71431,246,28219,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71432,248,11361,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71433,174,17766,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71434,244,20553,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71435,275,28777,2013-12-01,2013-12-06,54,1,54,11,2013,7,7,False
SO71436,286,11211,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71436,259,11211,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71437,285,27476,2013-12-01,2013-12-06,21,1,21,11,2013,7,7,False
SO71437,290,27476,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71438,283,23091,2013-12-01,2013-12-06,30,1,30,11,2013,7,7,False
SO71438,295,23091,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71438,166,23091,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71438,278,23091,2013-12-01,2013-12-06,54,1,54,11,2013,7,7,False
SO71439,283,23875,2013-12-01,2013-12-06,30,1,30,11,2013,7,7,False
SO71439,289,23875,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71439,259,23875,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71440,295,16795,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71440,247,16795,2013-12-01,2013-12-06,55,1,55,11,2013,7,7,False
SO71440,168,16795,2013-12-01,2013-12-06,8,1,8,11,2013,7,7,False
SO71441,295,16813,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71441,166,16813,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71442,289,26077,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71442,259,26077,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71443,289,15272,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71443,246,15272,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71443,234,15272,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71444,289,14922,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71445,289,15743,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71445,246,15743,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71446,174,21777,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71446,281,21777,2013-12-01,2013-12-06,159,1,159,11,2013,7,7,False
SO71447,287,14178,2013-12-01,2013-12-06,33,1,33,11,2013,7,7,False
SO71447,290,14178,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71447,248,14178,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71448,174,16264,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71449,289,18622,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71449,282,18622,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71449,246,18622,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71450,233,13780,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71450,284,13780,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71451,283,21529,2013-12-01,2013-12-06,30,1,30,11,2013,7,7,False
SO71452,290,23633,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71452,244,23633,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71453,285,25543,2013-12-01,2013-12-06,21,1,21,11,2013,7,7,False
SO71453,290,25543,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71453,233,25543,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71454,290,24570,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71454,247,24570,2013-12-01,2013-12-06,55,1,55,11,2013,7,7,False
SO71455,166,27838,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71455,285,27838,2013-12-01,2013-12-06,21,1,21,11,2013,7,7,False
SO71456,284,11131,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71456,174,11131,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71457,291,25670,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71457,246,25670,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71457,166,25670,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71458,289,14582,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71458,284,14582,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71458,104,14582,2013-12-01,2013-12-06,10,1,10,11,2013,7,7,False
SO71459,289,13092,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71459,284,13092,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71459,174,13092,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71459,251,13092,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71460,244,11486,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71461,174,17612,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71461,244,17612,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71462,174,17536,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71462,246,17536,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71463,174,17427,2013-12-01,2013-12-06,22,1,22,11,2013,7,7,False
SO71463,247,17427,2013-12-01,2013-12-06,55,1,55,11,2013,7,7,False
SO71464,116,15337,2013-12-01,2013-12-06,769,1,769,11,2013,7,7,False
SO71464,272,15337,2013-12-01,2013-12-06,70,1,70,11,2013,7,7,False
SO71465,104,17362,2013-12-01,2013-12-06,10,1,10,11,2013,7,7,False
SO71465,295,17362,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71466,150,28726,2013-12-01,2013-12-06,742,1,742,11,2013,7,7,False
SO71466,288,28726,2013-12-01,2013-12-06,29,1,29,11,2013,7,7,False
SO71466,291,28726,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71466,259,28726,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71467,146,20930,2013-12-01,2013-12-06,742,1,742,11,2013,7,7,False
SO71467,288,20930,2013-12-01,2013-12-06,29,1,29,11,2013,7,7,False
SO71467,291,20930,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71468,295,26822,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71468,105,26822,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71468,166,26822,2013-12-01,2013-12-06,9,1,9,11,2013,7,7,False
SO71468,246,26822,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71469,132,26435,2013-12-01,2013-12-06,1120,1,1120,11,2013,7,7,False
SO71469,278,26435,2013-12-01,2013-12-06,54,1,54,11,2013,7,7,False
SO71470,290,24378,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71470,286,24378,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71471,131,27587,2013-12-01,2013-12-06,1120,1,1120,11,2013,7,7,False
SO71471,286,27587,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71472,259,15729,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71473,247,15751,2013-12-01,2013-12-06,55,1,55,11,2013,7,7,False
SO71474,289,15752,2013-12-01,2013-12-06,5,1,5,11,2013,7,7,False
SO71474,284,15752,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71474,259,15752,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71475,156,28665,2013-12-01,2013-12-06,1215,1,1215,11,2013,7,7,False
SO71475,233,28665,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71475,246,28665,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71476,245,27539,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71477,246,28066,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71478,126,23844,2013-12-01,2013-12-06,540,1,540,11,2013,7,7,False
SO71478,285,23844,2013-12-01,2013-12-06,21,1,21,11,2013,7,7,False
SO71478,259,23844,2013-12-01,2013-12-06,2,1,2,11,2013,7,7,False
SO71479,132,21919,2013-12-01,2013-12-06,1120,1,1120,11,2013,7,7,False
SO71480,134,21920,2013-12-01,2013-12-06,1120,1,1120,11,2013,7,7,False
SO71480,286,21920,2013-12-01,2013-12-06,25,1,25,11,2013,7,7,False
SO71480,290,21920,2013-12-01,2013-12-06,4,1,4,11,2013,7,7,False
SO71480,246,21920,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71481,130,21749,2013-12-01,2013-12-06,1120,1,1120,11,2013,7,7,False
SO71481,245,21749,2013-12-01,2013-12-06,35,1,35,11,2013,7,7,False
SO71482,249,18792,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
SO71482,234,18792,2013-12-01,2013-12-06,24,1,24,11,2013,7,7,False
SO71483,250,17655,2013-12-01,2013-12-06,50,1,50,11,2013,7,7,False
